url,time,text,posttime,crawled_time,attachment_link,attachment_img,attachment_img_alt,attachment_title,attachment_brief
"https://www.facebook.com/permalink.php?story_fbid=2410148222587641&id=1471772763091863","1567529678","你們看我那麼久了
也該誠實告訴各位粉絲了
對不起之前怕掉粉~
所以一直不說
其實我GG偏左邊

 答應我不要跟別人說好嗎!?","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2407753389493791&id=1471772763091863&__tn__=-R","1567248876","測試水餃多次
現在已經把水餃
強化多次粉大顆！
繼續研發","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2406970776238719&id=1471772763091863&__tn__=-R","1567159910","晚上開直播教大家
如何創粉絲頁
跟粉絲頁面的規則
想用粉絲頁賺錢也可以看晚上開直播教大家
如何創粉絲頁
跟粉絲頁面的規則
想用粉絲頁賺錢也可以看","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2411373539131776&id=1471772763091863","1567672766","我要跟誰直播是我的自由
你不爽歡迎退粉我要跟誰直播是我的自由
你不爽歡迎退粉","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2409239122678551&id=1471772763091863","1567423787","最值得你投資的一支股票! 

 屁股 ASS","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2408507066085090&id=1471772763091863&__tn__=-R","1567334395","真的老了
以前可以硬很久
現在只能硬兩小時
老了！真的老了
以前可以硬很久
現在只能硬兩小時
老了！","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2412624485673348&id=1471772763091863","1567806040","看我的直播會變壞
請大家以後不要看
都去看A片都不會變壞
不要看偶","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2411679085767888&id=1471772763091863","[Error]: TypeError: Cannot read property 'attribs' of undefined","","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2412816838987446&id=1471772763091863","1567829636","吃午餐了吃午餐了","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2408658429403287&id=1471772763091863&__tn__=-R","1567349346","中壢館9月分活動
請大家多多支持!!!","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2412187432383720&id=1471772763091863","1567760411","蜂蜜我想大家都收到了
我 只想問一句
有沒有覺得館長粉甜~","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2407766929492437&id=1471772763091863","1567250206","透明版本罐身分離乳清蛋白
預計九月底上市~~
讓你時時刻刻了解你喝到哪裡了
攜帶它讓你成為流行的尖端
時尚的代言人瘋迷萬千少女

 我設計的!!! 超酷!!!

 大家喜歡嗎請留言","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2410780215857775&id=1471772763091863","1567607150","再次重申你買我東西是以物易物
不是你很了不起
不爽別買我人就是這樣
切記!!!不爽就別買你買了不爽
說要拿衣服去燒掉快燒","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2410848119184318&id=1471772763091863","1567612847","預購蜂蜜今天起陸續發貨
五天內應該大家都會收到

 100%純蜜 有青草的香味
不膩也不過甜正港台灣蜂蜜
CP值極高請大家幫忙介紹好東西","","","","","","",""
"https://www.facebook.com/permalink.php?story_fbid=2531886887080440&id=1471772763091863&__tn__=-R",undefined,"人好多啊！人好多啊！","1578700441",1579022689,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/permalink.php?story_fbid=2535732816695847&id=1471772763091863&__tn__=-R",undefined,"感謝外媒採訪 ~","1579006752",1579022689,"/1471772763091863/photos/pcb.2535732816695847/2535732470029215/?type=3&__tn__=HH-R&eid=ARB_b38n87SYvcZjX4Y4dJRhMRekLqvLUldcSVhPBmDEvuMDM9FeNSrRkjGWOpjtXJnkCA_BuMC2pKA6&__xts__%5B0%5D=68.ARAGFTMyEYMBx-3IC4MSKvA0Ku9fg7YyiYhyRdbEUdSmt3Z-xUSlGzCuvk0iZC5OCayy642Bdv-B13Od9wwBlgc4BAkE4HFZXyVW83l7kEWyETSWLoPZQupOmhtjQINTqI8OaL8B0_S6VGSd69CsIMGBasgRKfnSP6xrIh87-_Q0CT7mGpiqaoSVK3fTbu3FOtYaPsMu7AwuQFO1zZAaw3hOHET-MJCA4iRP_VkhGQtQKRLN0fiVYe1S0kMzWeL-EyjEUdRkxkOwUVmjpfJeZX2OVnd8RUEqCsIFFM9WJ2egeJHDBndiLwAG-uHc4Wd1kxMQ7kx_TTGfEcwDjoqWHaBwD-yi","https://scontent.fbkk6-1.fna.fbcdn.net/v/t1.0-0/p526x296/83071274_2535732473362548_5013299682902802432_o.jpg?_nc_cat=1&_nc_ohc=UF3Vzx2zuIsAX_ujMAO&_nc_ht=scontent.fbkk6-1.fna&_nc_tp=1002&oh=8ed44539708c273c171b9635bb54b134&oe=5EA7B8BA",undefined,"",""
"https://www.facebook.com/permalink.php?story_fbid=2521434031459059&id=1471772763091863",undefined,"623之後歷經半年
花了很多時間精力努力的一首歌
分享他讓全台灣人都聽到
這首歌獻給所有保衛台灣這片土地上的所有人

 2020 新年快樂 祝住在這片土地上的人們
可以永遠自由 民主 活得有尊嚴 

 https://www.youtube.com/watch?v=Obi_uZ5bFnQ","1577810018",1579022689,"https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DObi_uZ5bFnQ&h=AT1zPTRX0mdvN2XLZjFXeftM9im8cJP7ugx9zDdXndCtFboTgVF-tobPSlb3igZmKZUxG5KbcL6j3gayPfkse_3WIRbEzjRScd-Fu0VTMa-5U8HIbw3ig9DH5Uggkf6kRXlMSecpupRtZXwf7e-1JNId7ra8tJ28W3n1XzGXIpE0f4FCuafYexz0Ojnga06BlFBbJKydwbH_RoZfcx5i4bDf6lv1Nk6E7fmqRvV3ey-1uVKZQ3Xk-Mwza_-IaJT0cAnKA1PUJlFfaav9X39pQFsKzwDK4_x-WsuImB--rN66XR1NK8IDXfTdbX74uEiiBEZIeLymo_A-kKODxp7uZR3eFJYLHg9ayoxZiDjUZpiqn6oKdpkxZdc2GkiwWGBSf6D21bGsOQDbLpjEiX85f7iYQmChOKHiHpsVaF2zDj_rFivhximp8Ttk2RNpstNbPWXpFY9qNsjJnsNC0ojJMAkzRlu6D8R8pM6FIobZlry7EGfgjMqQd0fQbteWMnXWGa81vusDBBFIVvHQGABWfduZODVm9CxojVXIvmZDXv1VC4Rq50Dw_gE75GOrmfGsR1rYuB6YT7eMkDusofgPDnzWDtY3zmfPjUmnMKtRv0uq0l31JuUsF0hNj1IzwqknVKs5pZ4KT9KLxQmNNSI","https://external-kut2-1.xx.fbcdn.net/safe_image.php?d=AQAsxsZ5UsC-olcu&w=540&h=282&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FObi_uZ5bFnQ%2Fmaxresdefault.jpg&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQCooVfzobsFLB_G","ในภาพอาจจะมี หนึ่งคนขึ้นไป และ ข้อความ","🎼音樂製作 詞 Lyrics：小小湯Tang Chuani、郭晉豪GZi 曲 Composer：小小湯、郭晉豪GZi 編曲 Arrangement：郭晉豪GZi 混音師 Mixing Engineer：郭晉豪GZi 製作人 Music Producer：郭晉豪GZi 📺影像製作 導演 Director ｜ Dre...","youtube.com館長 陳之漢【臺灣魂 Taiwan spirit】ft. 小小湯、郭晉豪 Official Music Video🎼音樂製作 詞 Lyrics：小小湯Tang Chuani、郭晉豪GZi 曲 Composer：小小湯、郭晉豪GZi 編曲 Arrangement：郭晉豪GZi 混音師 Mixing Engineer：郭晉豪GZi 製作人 Music Producer：郭晉豪GZi 📺影像製作 導演 Director ｜ Dre...🎼音樂製作 詞 Lyrics：小小湯Tang Chuani、郭晉豪GZi 曲 Composer：小小湯、郭晉豪GZi 編曲 Arrangement：郭晉豪GZi 混音師 Mixing Engineer：郭晉豪GZi 製作人 Music Producer：郭晉豪GZi 📺影像製作 導演 Director ｜ Dre..."
"https://www.facebook.com/permalink.php?story_fbid=2534809710121491&id=1471772763091863&__tn__=-R",undefined,"即將開放預購

 https://www.youtube.com/watch?v=YN9I5IbIrww&t=2s","1578924466",1579022690,"https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DYN9I5IbIrww%26t%3D2s&h=AT0RM7ycRU5BCHI3MpbObj18Zrv1l8lPuSVn_mGcD86PC2TZpVQAYIwYnTVNUHLa8tsbqIXaoIhEUj2gw34WGdk2tdlEkWCiIdzJyMJoTWtA52OmMp4pTdd3X_WpdtpZ6lOHwjDv4Q0H1gaGmRmOHCSCghl8EmuOCq2rYAIMmXmp2TIuJF_fSauZa7eiLaOX_f58WvlJnlRAKM7f7-K2BNpxUMxmJKrhEgP5oFWavLd-cmKSLBDGUMW8HRIXwDA90uG0ulYJlispcHxzNPGjwZoJll4R8tE--hgaxcZdDL7AcCDo8s4ScWbqArk3lSUchZ44HPF9-1P7az6OjsbJJfrEIGnkFJqt3gHbTZEGQ2i1zajlq-MTa6X0RsnkIyAvhYyohRHMtg779b-_GjkcHKehIvnBhX7YKa0CF7vwYgwk4r42sJqvNWkWQN66H3wxN5wMiVWkPxRhAjRORKZe21H5ON3GpTQM-yxhhmIvRoYb3cPMImuFUVRIatX2v0FuEfEKrED5gEKTAcc--U98azZop5TR5Wg1C87Vb0gUGLGwq0R-YWK76G1Ne896MI6mhjH8IAgELnvCp7wxjS6AQSIPHC2e5Vt7ffZlhFyC3vkOzclaP8RTtcDAmBjIrSNuJx5evdttW57SuDxw6xo","https://external-sin2-1.xx.fbcdn.net/safe_image.php?d=AQCTdN4ZxBJKS2tX&w=540&h=282&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FYN9I5IbIrww%2Fmaxresdefault.jpg&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQDxOJgNxnpwHRKi","Image may contain: one or more people and text","台灣隊長因粉絲熱烈迴響，首度加開製作回饋粉絲， 採用頂級316不鏽鋼，PVD電鍍工藝，SW-400瑞士Sellita機械機芯、藍寶石玻璃、面版立體骷髏浮雕、腕錶指示針超級夜光(Super Luminova) 、三件式錶冠、鎖牙式錶冠(雙層防水圈)、 腕.....","youtube.com惡名昭彰 限量機械錶 90CF台灣隊長因粉絲熱烈迴響，首度加開製作回饋粉絲， 採用頂級316不鏽鋼，PVD電鍍工藝，SW-400瑞士Sellita機械機芯、藍寶石玻璃、面版立體骷髏浮雕、腕錶指示針超級夜光(Super Luminova) 、三件式錶冠、鎖牙式錶冠(雙層防水圈)、 腕.....台灣隊長因粉絲熱烈迴響，首度加開製作回饋粉絲， 採用頂級316不鏽鋼，PVD電鍍工藝，SW-400瑞士Sellita機械機芯、藍寶石玻璃、面版立體骷髏浮雕、腕錶指示針超級夜光(Super Luminova) 、三件式錶冠、鎖牙式錶冠(雙層防水圈)、 腕....."
"https://www.facebook.com/permalink.php?story_fbid=2532445660357896&id=1471772763091863&__tn__=-R",undefined,"年輕人為自己驕傲
2020年是你們站出來救了台灣","1578744286",1579022690,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/permalink.php?story_fbid=2530920037177125&id=1471772763091863",undefined,"年前這波商品~~ 
都非常不錯今天晚上開賣
有買的館長幫你祈福
希望今年你愛愛能多一秒
3Q","1578620159",1579022690,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/permalink.php?story_fbid=2532361660366296&id=1471772763091863&__tn__=-R",undefined,"雞排要準備了......","1578740996",1579022690,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/permalink.php?story_fbid=2527853107483818&id=1471772763091863&__tn__=-R",undefined,"各位早安希望各位今天都豔遇
然後十個月後當父親各位早安希望各位今天都豔遇
然後十個月後當父親","1578355093",1579022690,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/permalink.php?story_fbid=2522568658012263&id=1471772763091863&__tn__=-R",undefined,"堅果已全數完售
洩洩大家堅果已全數完售
洩洩大家","1577892575",1579022690,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/permalink.php?story_fbid=2530145283921267&id=1471772763091863",undefined,"面料一流台灣製造
冬季外套大學t即將上市","1578557425",1579022690,"/1471772763091863/photos/pcb.2530145283921267/2530145193921276/?type=3&__tn__=HH-R&eid=ARAQNMQeTya5Qx73ISojWAc7H5V3mrJqubRzJ5WTO-vLgPT55pW8Dsvs4WETlOcLBfp4eamdjG6CgR3g&__xts__%5B0%5D=68.ARB6VnYsOSpkV7NxIkWev2tUMc94df1AHz-gTniWaoiACu4yJ6IFE7uTosgbP_norskWZ8jAZziwQ2H96_C2BbyTHNS1wIUPmyx60xQEPivaEhlqrjBFTcZXdKcjML0jIpqo5-BbYYaryKlySQgf6Ue4Rr_BOzXej8ZJbOAeGCKvaknmMUuy-7zAyQI_cRkZ2CLhtUeXF6nkOkHjNwmENGzoZPaDowbb-qroGXLNKV9T_CR_0VNwprdQNDcEnqhJbJXCl21_c3Slkn5G4tPixu4ekDOt6biHvtSMxxNZZEM_ERT3Vaj7affvscJ94ljJrpcPUxQv3E1LJ_IykwQVLk2G945C","https://scontent-sin2-2.xx.fbcdn.net/v/t1.0-0/s261x260/81969433_2530145197254609_1466503182921236480_o.jpg?_nc_cat=107&_nc_ohc=YmsFHo6eV_4AX8e4nX4&_nc_ht=scontent-sin2-2.xx&_nc_tp=1002&oh=99e7a9f199e2442c89bbbdec9b1ff20c&oe=5EA1A081",undefined,"",""
"https://www.facebook.com/permalink.php?story_fbid=2530390893896706&id=1471772763091863",undefined,"1/10晚上八點準時開賣
包含麵跟能量飲料喔

 https://www.youtube.com/watch?v=aTQAXZogvH4","1578576925",1579022690,"https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DaTQAXZogvH4&h=AT3e8FUERDSi23h2HsKzXMNPF1EKuft_wVN6a1cDUiE9xn4kSOdjEAmVZNd2157UlJlq03gyD_YPDIyCUXV8obbaHlsoWI7DZpU0isNtrXkZmVobnnmION6Oedr_UjQqul7ybQ8oJNAFw3BKtwPGHeUNPK7_ec0Jix3cLKtedNkeNkZq3uOYNgV1f8t2XsJGgcyx4M94tku93E2vgHk2abhv-dgeZ3OP0BMzTCjkRn851xbl9MIbeFxxRq5mtI-fvj0Ky00hjEU6hs1hKr843E7NiJ3-gO9Der84Xq8a6H8VzyXHVhnegOx70i4mNsBMC_zp1ONDuOaI4qN5oucorjFhElzeHRRjmHdgOA738vv-q-eh50yVUTIaBC4CgxLjl7xHYklLsmT6ppyfgHFRuCGX_qwLGov0QYDwd3zrq9MSphDOQPQ1kX6jCHQqMowFWNJPTACCSE_qEZh_8BeRu9oXTpACv1mcUhmPAlnmaZX8wNPgXWWxxc0L9cpemnHmXcaM80j6hmwVbi2AfIH90-JUJqDqMGxV3pFuhnJVCs6p3ZQJQAYsUgiI8TAl1jPIwqrVznU4YlqkvTB_XQh7UTCEwPExv2IBoyMnUumxy-asE48hXL-sgNO_UK1praupF6y_cJtFsnf2se7pC5Y","https://external-lga3-1.xx.fbcdn.net/safe_image.php?d=AQAIVnmpJ4Zpaow3&w=540&h=282&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FaTQAXZogvH4%2Fmaxresdefault.jpg&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQBiZ8l-gB74B09P","Image may contain: one or more people and closeup","風格調性越來越成熟的 台灣品牌 Notorious 在歷經各種風格的嘗試與改變後，於2020年回歸品牌最原始 - 惡的精神 官方販售平台👉 https://www.notorious-npng.com/ 官方臉書平台👉 https://m.facebook.com/notorious.taiwan/ 官方IG連結...","youtube.com【惡名昭彰】Notorious 20 S/S Sportswear 1月服飾形象影片風格調性越來越成熟的 台灣品牌 Notorious 在歷經各種風格的嘗試與改變後，於2020年回歸品牌最原始 - 惡的精神 官方販售平台👉 https://www.notorious-npng.com/ 官方臉書平台👉 https://m.facebook.com/notorious.taiwan/ 官方IG連結...風格調性越來越成熟的 台灣品牌 Notorious 在歷經各種風格的嘗試與改變後，於2020年回歸品牌最原始 - 惡的精神 官方販售平台👉 https://www.notorious-npng.com/ 官方臉書平台👉 https://m.facebook.com/notorious.taiwan/ 官方IG連結..."
"https://www.facebook.com/permalink.php?story_fbid=2526282710974191&id=1471772763091863&__tn__=-R",undefined,"小腿又白又漂漂
含總真有你的小腿又白又漂漂
含總真有你的","1578222071",1579022691,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/permalink.php?story_fbid=2525325741069888&id=1471772763091863&__tn__=-R",undefined,"館長飲料店決定名稱了
3cm tea
商標名已註冊

 3cm Tea
3 classic material Tea

 飲料經典三元素

 蜂蜜、牛奶、茶葉

 創始店預計四月左右開始
到時候請好朋友們來試試看喔！","1578138461",1579022691,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/permalink.php?story_fbid=2529488610653601&id=1471772763091863",undefined,"我們家阿胖好帥阿","1578499390",1579022691,"/1471772763091863/photos/pcb.2529488610653601/2529488483986947/?type=3&__tn__=HH-R&eid=ARCIiEjUaSsLKJQWYMEsPQP-UHIdxFfpEvoKxM_mI-nLVBeP6dVdfWDeLa4b522I6gUDdZngNfIUz2Jo&__xts__%5B0%5D=68.ARBRZ9JEDNFCGOYmjS_PtSIDb7C7WBUCkQnkA6D9kGDF0XkPSG_fkn1DrpzvlSfmmOOfKczOKnaY3r92rtfE9lAvjG3ix07h-DRMuBf7TOe_RrN8QIZpF_-KzFhUoevWp1gb3jY5I778MiLN_qw_lfjOc4X9atcZDPNbXMW3hRf2lvTPKAXXO6IA-jHLLf05aYsz2pZeGgaS-YG2enps1SIYxuCU8GTgUZ4dWqiZFXYXfpzTbAVFcAQTTAr6XpPRFHZ0z7odOY-rrRM1PU_Dm389Uh4N1VnBh7pV4QomphiI3uEJAasFEN7c4QsoArNCQZs88UEgqDUsrIL9RmpKUc7SOYvI","https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-0/s526x395/81949411_2529488487320280_6819382758570196992_o.jpg?_nc_cat=103&_nc_ohc=RlSvyHV89E8AQk4wSyUfaCM14qguuMfi2rElPHWlV7rmHCTVetGtu0svg&_nc_ht=scontent-cdg2-1.xx&_nc_tp=1002&oh=02b586361dfad8191ca2db18abbf2577&oe=5EAB1FBF",undefined,"",""
"https://www.facebook.com/permalink.php?story_fbid=2533714210231041&id=1471772763091863&__tn__=-R",undefined,"成吉思汗教練出征
韓國BJJ比賽影片

 https://www.youtube.com/watch?v=FEPuPkItoM4","1578834024",1579022691,"https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DFEPuPkItoM4&h=AT2-1LuQ6HLRJkLktbGJ5y8zOH3wbd8OHVsxNd4hZc2LXztx5l3aGUNpjeSrCgz7Z4NonWS1UzWoyCl14_lmFmmAyN6OEb3SMQEBfDIHQoKrzS2Qp4VPsztn8sS4C8OLIe1S17BKkz5dnX1LE5iMLW46x43jIpe4FnAVT_J4P28PNj9djeYtO15raBiONfJFQwFHq1LajaXxs8_B4BG12-a268jLstnxlrsTWX2K-uAw6gW94hIi8L8GVXUUmcKl-1IBnkaXyardGwGuZ78HEIlxdnD8aikXF00JudcIqaf2GiY3kxPLOIcZwprgbFdQ_p1C4lN_H-WFrAQhl6BSfSuh-Gtlh3aal4lWsQo0-DOzUOQIaqtdx6S3ujKEKrKtwarx56PQCMpqtLNA793JqBVec8InyKlAqsvKW4xk7crPmv6uvXPM6c1w6V2qnbNB7pYLu-DctSYlCAbDO8ntlEntK6C7BpNTR-3w8C53ig8rfVM_tHWavLbvaJFMGlzB-R0l2Z7VlWOCjjjE408u_r9PZ7nktxp4R3a1Jv5kJK0-xccnwTLThhRISjgMy2sOuFg3VClmYh2dSI2TZjqslaq0t-oL3zc9c3HICeCqXzCb09rQdlVwJxc2SNiuHhQ-kyiNEUEfakes13pfens","https://external-yyz1-1.xx.fbcdn.net/safe_image.php?d=AQC3WDHCkhRUbBPc&w=540&h=282&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FFEPuPkItoM4%2Fhqdefault.jpg&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQCk0mCGCfc2898Y","Image may contain: one or more people and text","2019 Seoul International Open IBJJF Jiu-Jitsu Championship 서울 국제 오픈 주짓수 챔피언쉽 2019 國際IBJJF韓國首爾公開賽成績如下 INFINITE POWER MMA 選手 李冠諭 藍帶道袍組82.3- 第二名 INFINITE POWER ...","youtube.com【INFINITE POWER】Vlog#3 | 首爾國際柔術公開賽 | 2019 Seoul International Open IBJJF Jiu-Jitsu Championship2019 Seoul International Open IBJJF Jiu-Jitsu Championship 서울 국제 오픈 주짓수 챔피언쉽 2019 國際IBJJF韓國首爾公開賽成績如下 INFINITE POWER MMA 選手 李冠諭 藍帶道袍組82.3- 第二名 INFINITE POWER ...2019 Seoul International Open IBJJF Jiu-Jitsu Championship 서울 국제 오픈 주짓수 챔피언쉽 2019 國際IBJJF韓國首爾公開賽成績如下 INFINITE POWER MMA 選手 李冠諭 藍帶道袍組82.3- 第二名 INFINITE POWER ..."
"https://www.facebook.com/permalink.php?story_fbid=2521267368142392&id=1471772763091863&__tn__=-R",undefined,"臺灣魂 Taiwan spirit
2020.1.1 00:00 世界首播

 大家幫忙點讚 分享 晚點阿館陪大家跨年","1577800887",1579022691,"https://l.facebook.com/l.php?u=https%3A%2F%2Fyoutu.be%2FObi_uZ5bFnQ&h=AT10r0f8d5SkBrMerp0iMEGkPZqgRB6iRicwFgzdmwvXyxGbXULGVs38T2D-nh_81qaJzY7bbLhJyM4HCGCMGZ2pY4b0F8hjhYFHH6394HCVk2NYQoLeiJ6zmzRjvR_9QuNIavaY-RILaEgaWjF9N_e24sW-DTcAryQyunMXdwxzffTKm7kPMBDGUDdSDD6ZCnVTe55mIJQk0DpfwfQ4r8JlfrhFGpVHJIk5KrprmjwbYQFaXNl0hx88V55otvr-i9E1Mv9MUdCOwd2aLNDLeV6ocUg0rBXz5j-DlCEuson1BdNlICnEdVeKkj9LaYpCYbzKxfNyEeH1C99hCkmagZCzkTQOXcrhNDWuQAOax6VivXYKx1GA2PIgB7tNTHgAGo9am8wTobhT9vdx3WyLgnM1PPPpfireqxLTMD-OyjGsLvUBrD-syXUEZaNNiPqqNfvBVT1E63aiQ3nI1KtKDLFThkDOyKQX8ArrD1OcIk3-pA7RHGRZrweVKi3JXbzFoE0s2Yz7PxKJS-qXA5LrKTRcO7856omnO6WMWSNcnlEnnn1EnlZBUPFCzRd62XMZGQAG4xnC52aqft2MULvS6i3-fvc3n3KjHQP86jQqowiStE5cpxNJ1j0gATooW2rNJhCVrWG3N9MUOZBD64Q","https://external-lht6-1.xx.fbcdn.net/safe_image.php?d=AQAsxsZ5UsC-olcu&w=540&h=282&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FObi_uZ5bFnQ%2Fmaxresdefault.jpg&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQCooVfzobsFLB_G","Image may contain: one or more people and text","🎼音樂製作 詞 Lyrics：小小湯Tang Chuani、郭晉豪GZi 曲 Composer：小小湯、郭晉豪GZi 編曲 Arrangement：郭晉豪GZi 混音師 Mixing Engineer：郭晉豪GZi 製作人 Music Producer：郭晉豪GZ 📺影像製作 導演 Director ｜ Drea...","youtube.com館長 陳之漢【臺灣魂 Taiwan spirit】ft. 小小湯、郭晉豪 Official Music Video🎼音樂製作 詞 Lyrics：小小湯Tang Chuani、郭晉豪GZi 曲 Composer：小小湯、郭晉豪GZi 編曲 Arrangement：郭晉豪GZi 混音師 Mixing Engineer：郭晉豪GZi 製作人 Music Producer：郭晉豪GZ 📺影像製作 導演 Director ｜ Drea...🎼音樂製作 詞 Lyrics：小小湯Tang Chuani、郭晉豪GZi 曲 Composer：小小湯、郭晉豪GZi 編曲 Arrangement：郭晉豪GZi 混音師 Mixing Engineer：郭晉豪GZi 製作人 Music Producer：郭晉豪GZ 📺影像製作 導演 Director ｜ Drea..."
"https://www.facebook.com/permalink.php?story_fbid=2523973154538480&id=1471772763091863&__tn__=-R",undefined,"奠奠","1578016282",1579022691,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/permalink.php?story_fbid=2533029536966175&id=1471772763091863&__tn__=-R",undefined,"我🐥🐥大大的","1578775444",1579022692,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/permalink.php?story_fbid=2534667696802359&id=1471772763091863",undefined,"選舉舉完了謝票也謝完了
希望立委們可以準備新法案
或開始準備把政見支票兌現下去

 當選只是前進地獄的一張門票
而不是前進天堂大富大貴之路
望所有政治人物警惕!!!!","1578914883",1579022694,undefined,undefined,undefined,undefined,undefined
